S4_GelataTuber_up	S5_GelataTuber_up	S6_GelataTuber_up	S7_GelataTuber_basal	S8_GelataTuber_basal	S9_GelataTuber_basal
GelC07G00119	6.86459612450791	7.01665599190222	6.96495041879983	7.31620769652585	7.38250533489649	7.37269827966108
GelC07G00120	5.23991050812516	5.14940022089976	5.83768700315714	4.84238423768009	4.4829555640975	4.33450040522717
GelC07G00122	2.7817329065438	3.01068803662695	3.72095403432866	3.2946010691998	2.93540471502522	3.17130141306599
GelC07G00126	5.30233274719123	5.18182959500431	5.09375244329175	5.31322993239524	5.84874929347677	5.80800567220668
GelC07G00127	5.97871262736915	5.88486734296286	5.84640122328163	5.74290682813195	5.76568084094239	5.81805986238907
GelC07G00128	4.26303904445645	4.36213612586029	4.4147163034611	5.03038610977357	5.10658619137557	5.05747363380585
GelC07G00129	3.96802486115869	3.87929170454363	3.79484672672687	4.21134536596497	4.28837274110735	4.45537168668479
GelC07G00130	2.90754182620064	2.44289382280959	2.47599031229334	3.21223807120507	3.00948610277677	3.04001205739106
GelC07G00131	6.66822406721992	6.78824188093848	6.49908778625174	6.0341342376541	6.20462468551437	6.16778729021447
GelC07G00132	4.79512789518923	4.70106638708998	4.5595371213723	5.04632209144939	4.80759213699497	4.15576680649825
GelC07G00133	5.12371800849534	5.19777495690327	6.18893367285873	4.85148281831601	4.7439135836195	5.16379158023457
GelC07G00134	9.13562942625127	9.08100698417574	9.13758556234044	9.05671098493923	8.93580782151041	8.98415020121722
GelC07G00135	5.45439398955895	5.49739966649362	5.05668482172788	2.78835072288322	1.93378763767848	2.55437902925795
GelC07G00139	6.15820295956421	6.12059520829456	6.10790440736064	5.2866434627677	5.37529516975952	5.55501042665148
GelC07G00142	3.64573014951447	3.81871343327777	4.49449777991183	5.29333615337326	5.73870950574286	5.40966150521832
GelC07G00143	-0.711458367901771	-0.325392486188474	0.491251373812867	1.24546031417082	1.77294221313917	1.64685675980301
GelC07G00144	6.22418058155153	6.27136122174696	6.40194104243842	6.33264788922739	6.55932610129688	6.69529300883554
GelC07G00146	1.90448046181428	1.14406025766093	3.4277099716515	-0.846946009294608	-2.37359577926673	-1.36265168769307
GelC07G00148	2.64389566696039	0.853284968305806	5.41989918611834	1.00572018551479	1.3848055451204	2.17083070843226
GelC07G00149	7.42878884683606	7.35735853232796	7.09860869937159	6.84650954377567	7.08560622923566	7.06392008964428
GelC07G00153	3.38232903373571	2.85851106555965	5.03397831440403	1.79074319219323	1.93378763767848	1.64685675980301
GelC07G00154	5.49505051092076	5.57880330695693	6.02205187334711	5.49839467787496	5.31083285430717	5.89606632960216
GelC07G00155	6.77112877149844	6.76702370458982	6.99661083436187	7.71925752250068	7.63739760778624	7.55206926304865
GelC07G00156	5.33255941202096	5.36949896843407	5.55893371030901	5.11593269068953	5.40990088947918	5.08271313309625
GelC07G00157	4.24725859542745	4.1814821119761	4.66181619486891	3.0945534757411	2.89688688624077	3.87674011213258
GelC07G00161	2.05709634804852	1.77410413993219	2.93402652323347	2.6281677236809	2.44170611323796	2.29120026521242
GelC07G00166	7.58760976518142	7.55444295490527	7.85577378571005	5.52707022914839	5.73325419864024	6.04902541392096
GelC07G00167	5.57307980097316	5.55424167285009	6.00658518496516	4.98975858687818	5.18060471453523	5.30631434916077
GelC07G00168	6.51520792400732	6.471541503747	6.91197265714156	6.1566441593805	5.9556798207169	6.0869394909858
GelC07G00169	3.62145152976849	3.73377036749698	3.33167699176115	3.18370461573086	3.97370798832156	3.91471545881461
GelC07G00171	4.23130362641594	3.91830868949341	4.66181619486891	3.47025743741423	2.89688688624077	3.29163329652077
GelC07G00172	4.61009715143022	4.3043955974016	4.5595371213723	4.48128206102206	4.27341580891591	4.27734800737628
GelC07G00173	4.62238344373529	4.49712045887518	5.02632936112551	4.66796063988553	4.7654535806206	5.21795170762806
GelC07G00175	5.99770048712874	6.04327950487508	5.95916463434606	5.81909056274718	5.53431577387321	5.46189501025464
GelC07G00176	3.05985069909955	2.89808642576482	2.1776097067582	3.2946010691998	3.21132020355194	3.20233832201047
GelC07G00177	4.82732653208157	4.49712045887518	5.15816474959429	4.7674529321094	4.77610416714303	4.78760786425537
GelC07G00179	5.41961580720139	5.35535178058014	5.76141065622742	4.86950962332509	4.79717232197593	4.84773512216613
GelC07G00180	4.45387056486106	4.01147022669802	4.97956393088713	0.869040245617301	1.77294221313917	2.85707834105022
GelC07G00181	5.75147308770662	5.62670661300605	6.01046742984182	6.8979150419402	6.21640321614315	6.01883203029643
GelC07G00182	5.94487039819243	5.67876240491826	6.83306054860419	7.62822279842848	7.32564001932768	6.90083996173536
GelC07G00183	5.61672109076209	5.29733353842167	6.55331922398258	7.23857602390931	6.88620465043357	6.55805809779382
GelC07G00185	6.65632361548967	6.69020177497853	5.94706188532566	7.67253416984527	7.58687361922754	7.09732769204243
GelC07G00186	6.63222410848968	6.78824188093848	6.76804448708455	7.32439960688555	7.27209525223039	7.2462345830776
GelC07G00187	3.69309500232961	3.30375717026433	3.93216387766496	3.06356867857437	3.49535151380376	3.53048620030702
GelC07G00188	7.08257708994174	7.1206858318408	7.01024674011276	7.24549491375531	7.02661955154454	7.07863119448313
GelC07G00189	3.41094133311724	3.41706416517829	3.53940552256148	3.44643557126567	3.57069538374272	3.13958209490398
GelC07G00190	6.1915689004428	5.80384032672349	6.19235551434861	5.4512942291513	5.48971724887386	5.33460547408947
GelC07G00192	7.00493566275455	7.06526916311693	6.96694968100837	6.14559075450471	5.91770665845079	5.85759025763178
GelC07G00193	3.261843436081	2.93660509471121	3.40429434292934	2.3991471197168	2.85731241292893	2.73503618474788
GelC07G00194	7.39874721849851	7.51680352425434	6.63606022026864	7.04396367973344	6.82340962829843	6.86491949304481
GelC07G00195	2.54409773394761	2.21116483945007	2.56315229739409	1.93467769886899	2.07848570152083	1.64685675980301
GelC07G00196	6.77112877149844	6.88004139068378	7.11673065561417	7.03000644086576	6.97439637336897	6.76191310897782
GelC07G00197	6.58592291315166	6.71811011116759	6.63857094192945	6.47485069411139	6.64025324717156	6.94967190503522
GelC07G00198	5.78464963200335	5.63258421693016	5.71458310317264	6.08901657234028	6.13599990801353	5.98799321371028
GelC07G00199	5.25577109552344	5.14940022089976	5.5642257992176	6.096689211098	6.28884719423256	6.18731064111283
GelC07G00200	6.89022539886081	6.82720395014104	7.53710958824777	7.25238078023793	7.03107260976064	6.98356686115053
GelC07G00201	7.23237221251863	7.40105571839636	7.42668249212237	7.16931874845803	7.09201387498134	7.12391304294672
GelC07G00202	5.30233274719123	5.31936470397074	5.3295559185837	3.24021812277001	3.4693363725332	3.60205721463343
GelC07G00206	4.87944370401771	4.83963063796469	5.17901191717221	4.60479594937826	4.93661633466736	4.67041133599047
GelC07G00207	5.76261692174915	5.75617976978697	5.96717709376523	5.87369926193816	5.78690064425591	5.62540404881708
GelC07G00208	3.35313777841131	3.27398321960752	3.51774752748488	3.1248867792802	3.49535151380376	3.77718382305253
GelC07G00210	3.261843436081	3.38956072338005	3.62292558310874	4.5387386257248	4.18026378377286	4.23294705558334
GelC07G00211	4.4811116042918	3.95629820550588	4.70078035304267	3.62682928691195	3.7967275816958	4.09090472594941
GelC07G00212	6.03953092298704	6.10799358157734	5.97514529914344	5.1966893689577	5.42351405148305	5.80800567220668
GelC07G00213	1.82165771365081	2.07966089406461	2.00155202052525	1.79074319219323	1.8556053384803	2.29120026521242
GelC07G00215	4.77325584309836	4.37621726488924	5.70023322830961	6.23868555533446	5.94627982073923	5.90080448203082
GelC07G00217	7.14990107590834	7.09111083969618	7.0857865125347	6.99142740919339	6.94402063246728	6.85762681615212
GelC07G00218	4.24725859542745	4.24424744360629	4.48336700683855	4.70858454898847	4.91750212899403	4.80792999554842
GelC07G00219	4.45387056486106	4.06460982714825	4.63188655283478	4.35901205638809	3.89771659859674	4.30620719949516
GelC07G00220	5.41255842173053	5.17379033492538	6.50735360480637	4.37171603704437	3.89771659859674	4.79780471237794
GelC07G00221	9.11566977478445	9.26063343845466	8.96477959913535	9.39097099017382	9.17339047976158	9.20757992771101
GelC07G00223	3.9090700757817	3.81871343327777	4.08725190198261	4.51602984575355	4.21198746825225	4.00549806393977
GelC07G00225	5.70601648688631	5.44492190654012	5.94300496783557	4.77703495876273	4.67729403658095	4.97899245871803
GelC07G00226	7.31038275600473	7.37674854414464	6.82205786719338	6.74519529204879	6.53758233158041	6.43932404297497
GelC07G00227	4.04306115899119	4.14904483761186	2.60483491794993	1.3518770816248	1.8556053384803	1.73439923904269
GelC07G00229	5.32506190961497	5.32663429161334	5.12273573426937	5.64164595646786	5.68885281651802	5.06593595709226
GelC07G00231	5.14941626636177	5.29733353842167	5.5642257992176	5.27991957988129	5.28868906052701	5.3963021945603
GelC07G00234	5.13233505629953	4.86980172113834	4.72932805327599	4.615517320165	4.1313306678555	4.51838974300886
GelC07G00240	1.0515718199927	0.488719004450721	0.658925638505795	2.24196763721066	2.5449565390609	2.23227048434882
GelC07G00241	4.55987813438356	4.58461615088538	4.4494499599506	6.38371493494313	6.37193778454646	6.17953297603845
GelC07G00242	1.54015811028871	2.38835682680265	2.7231101226339	4.84238423768009	4.65438590325797	4.10739567600188
GelC07G00246	8.3432999209131	8.46260272287704	7.17150430298865	7.91422073194606	8.11740812244632	7.43771919884473
GelC07G00249	6.54778138609926	6.51355310861265	6.52916702077798	6.15296909274836	6.11517888131002	6.04046301927523
GelC07G00250	5.07090606694082	4.98454634764131	4.90644443218017	7.24030885963846	6.76312011259826	6.36240399671678
GelC07G00251	5.78464963200335	5.90443248375298	5.40227746333444	5.94768573763144	5.82330045969593	5.84289299777676
GelC07G00252	9.90366839075204	10.0304401129802	8.02460576398059	8.528175537706	9.04331841786328	8.57893625863874
GelC07G00253	5.64107877873959	5.55424167285009	6.21608381470367	6.86234949054566	6.94873565393886	6.57000632218931
GelC07G00255	0.898338175420437	0.264827855639086	1.80098356153028	1.00572018551479	1.49205888031997	1.64685675980301
GelC07G00256	-2.37359577926673	-1.34128196846109	-1.44926924464639	3.2946010691998	3.49535151380376	2.23227048434882
GelC07G00257	1.31645008674829	1.49320586784198	1.93774461534242	2.54087209975248	2.27149662747124	2.73503618474788
GelC07G00259	2.12774822176221	1.77410413993219	2.60483491794993	1.63084087783025	2.07848570152083	2.34781710829436
GelC07G00260	3.84760311913561	4.01147022669802	4.01179085974655	3.51675263967738	3.14712919039875	2.89556788750192
GelC07G00263	4.69398178210666	4.72326953544191	4.86416186177737	5.77194920345751	5.36121706438222	5.04039860477866
GelC07G00265	6.79845729959627	6.67319390151141	6.82426512665229	5.80510918717392	6.02875312001626	6.13196533209967
GelC07G00266	5.30233274719123	5.14940022089976	4.97956393088713	4.65762337702427	4.67729403658095	4.97899245871803
GelC07G00267	3.49352333982995	3.33292905843444	3.47343103296317	3.86109366789282	3.59496027170316	3.13958209490398
GelC07G00268	5.91521720284061	5.96158456754952	5.6954180422063	6.0180623030583	6.35782671805138	6.16385071452975
GelC07G00269	8.31140391427092	8.35473265812229	7.69500618993242	7.98724060343769	8.05318057807044	7.94051438258514
GelC07G00270	7.0328181145659	7.09962288365501	6.35385815962022	5.80510918717392	5.48971724887386	6.06177446999333
GelC07G00272	5.06191301696101	4.99370886815411	5.30447735062688	4.86950962332509	4.9924848998385	5.38281801996953
GelC07G00273	5.89003194552425	5.79862179949928	5.81566835061609	5.72321527262374	5.78162488197874	5.68704670676819
GelC07G00274	6.33657756055406	6.27512356571873	5.47713064373321	5.16054115357766	5.38923722472019	5.1872524606543
GelC07G00275	6.73763618263549	6.52939116360653	6.70475966518816	6.45110517809223	6.46373946233725	6.66497651562068
GelC07G00276	4.90983359392151	4.70106638708998	5.00313612729481	3.98201747395323	3.57069538374272	3.98779280327742
GelC07G00277	1.31645008674829	0.264827855639086	1.80098356153028	0.138099943204526	-0.746539930184883	0.645502240949765
GelC07G00278	6.92039137158	6.89967164432656	6.595282807828	6.7005771445238	6.78701260216196	6.94738367399793
GelC07G00279	3.73895413165068	3.68934662404701	4.73871978628645	3.64787149567422	3.85816519328688	3.95171678317502
GelC07G00280	1.43263585442732	1.14406025766093	1.18388507426881	-0.439366158349942	-1.34191118956225	0.229561022068037
GelC07G00283	2.3210494553039	2.07966089406461	1.38866518756505	0.35834336221588	-2.37359577926673	-0.0341967672611994
GelC07G00286	7.4769448405334	7.24482960322106	7.39584866099544	7.67509881768801	7.53921284105518	7.30281918550016
GelC07G00287	6.7930328512017	6.80134649989913	6.5372627642613	6.42696228170124	6.49631045140823	6.69256313859517
GelC07G00288	4.97834871688661	5.06498662745538	4.63188655283478	4.9049012413746	4.33233506981606	4.42937296439424
GelC07G00291	0.726873507595443	1.49320586784198	1.64988741274034	1.3518770816248	0.263794268952551	1.45401825701103
GelC07G00292	3.71620677556054	4.04711320893849	4.01179085974655	3.32104262904831	3.11392987095391	3.53048620030702
GelC07G00298	6.32534808692378	6.16588168809196	6.23611628902133	6.81429816465891	6.54070872062642	6.42952053484554
GelC07G00299	8.09483716005791	8.01220314493687	8.49053704096919	6.27633245371176	6.5027373292145	6.85518770884274
GelC07G00300	5.3548209348268	5.48445809564337	5.49386653738452	5.47503665921934	5.57147555456674	5.54898626170193
GelC07G00302	6.73763618263549	6.92144104111971	6.51009838695792	5.88260307907512	5.40990088947918	5.73027918814102
GelC07G00308	5.07984340577504	4.54776578937786	5.47713064373321	6.096689211098	6.09405295916908	5.86730590318952
GelC07G00309	4.41201959356356	4.37621726488924	4.75732180225685	5.29333615337326	5.28868906052701	5.37602837500515
GelC07G00311	3.41094133311724	3.49656188147918	3.56074318689136	3.39757829435561	3.77565288349579	3.04001205739106
GelC07G00314	6.55420874531855	6.64439414574004	6.48241270265716	7.71053325043503	7.6197669503189	7.30281918550016
GelC07G00315	2.86681246423985	2.85851106555965	2.43035158167784	7.19456456233764	7.12779592377773	6.59360994560927
GelC07G00316	3.8888706804382	4.02940178871321	4.25371915468404	4.25314002767715	4.40275362211997	4.05734631212139
GelC07G00317	4.32448938464008	4.19743129373432	4.3426349250837	7.84416044459486	6.8182659351493	6.59945100157025
GelC07G00319	5.76261692174915	5.9092825899593	5.52133536091508	6.82588496304668	6.80532589246512	6.48421300611475
GelC07G00320	-1.31533102394305	-0.325392486188474	-0.174726859299332	5.39017030122923	5.89833856986554	5.68704670676819
GelC07G00321	1.90448046181428	2.21116483945007	2.1776097067582	1.54371183285533	2.14573294375309	1.10567284570069
GelC07G00323	4.41201959356356	4.86980172113834	5.03397831440403	3.99849370087345	4.40275362211997	4.2918497634436
GelC07G00324	0.307207125615469	-0.000307387759503906	3.05924713134401	0.138099943204526	0.48765698008469	0.229561022068037
GelC07G00325	4.65862672930723	4.82943174711933	4.62177041690398	4.10884142946005	4.1313306678555	4.13982261972209
GelC07G00326	3.8888706804382	3.85938024418446	3.60249447171058	3.42221374362148	3.66539832043678	3.29163329652077
GelC07G00328	4.24725859542745	4.06460982714825	3.81274332624887	4.07816525007689	4.09776150878211	4.27734800737628
GelC07G00329	4.90983359392151	4.90907273090479	5.03397831440403	5.46321428477606	5.70008192986107	5.61966733709516
GelC07G00331	1.73378910317516	1.77410413993219	1.48109529093491	2.3991471197168	1.68525325262925	2.50544454046067
GelC07G00334	4.58520614216412	4.4579344907986	4.90644443218017	4.48128206102206	4.33233506981606	4.38947472032564
GelC07G00335	1.31645008674829	1.27006660432624	0.491251373812867	2.44795218489869	2.5449565390609	2.45479180086102
GelC07G00336	4.85882220752642	4.70106638708998	4.69113752555403	4.26680678074843	4.4829555640975	4.40289710912724
GelC07G00337	4.11438692334946	4.01147022669802	4.22727456276541	4.07816525007689	4.18026378377286	4.50600442375428
GelC07G00338	5.39117673020575	5.24458013500778	5.4315285484722	5.33285311687963	5.50899996374067	5.35546558709691
GelC07G00339	5.68859409487412	5.47139938194079	5.68087529840334	5.80041845553003	5.84369531302162	5.85759025763178
GelC07G00340	5.82773059661238	5.8897835593131	5.98701569217511	6.23173385292677	6.26257863435137	6.22558218105768
GelC07G00342	1.54015811028871	1.85677113577207	2.1776097067582	0.35834336221588	1.93378763767848	0.815728356503553
GelC07G00344	1.43263585442732	1.27006660432624	2.52022945298578	1.00572018551479	-0.326326078217254	1.96905560592003
GelC07G00345	4.71707946669544	4.50994944143028	5.22651483536292	4.74809581462061	4.45671387796419	4.75657763157813
